year,round,driverId,position,points,positionText,wins
2022,8,mick_schumacher,19,0,19,0
2022,8,hulkenberg,20,0,20,0
2022,8,latifi,21,0,21,0
2022,9,max_verstappen,1,175,1,6
2022,9,perez,2,129,2,1
2022,9,leclerc,3,126,3,2
2022,9,russell,4,111,4,0
2022,9,sainz,5,102,5,0
2022,9,hamilton,6,77,6,0
2022,9,norris,7,50,7,0
2022,9,bottas,8,46,8,0
2022,9,ocon,9,39,9,0
2022,9,alonso,10,18,10,0
2022,9,gasly,11,16,11,0
2022,9,kevin_magnussen,12,15,12,0
2022,9,ricciardo,13,15,13,0
2022,9,vettel,14,13,14,0
2022,9,tsunoda,15,11,15,0
2022,9,zhou,16,5,16,0
2022,9,albon,17,3,17,0
2022,9,stroll,18,3,18,0
2022,9,mick_schumacher,19,0,19,0
2022,9,hulkenberg,20,0,20,0
2022,9,latifi,21,0,21,0
2022,10,max_verstappen,1,181,1,6
2022,10,perez,2,147,2,1
2022,10,leclerc,3,138,3,2
2022,10,sainz,4,127,4,1
2022,10,russell,5,111,5,0
2022,10,hamilton,6,93,6,0
2022,10,norris,7,58,7,0
2022,10,bottas,8,46,8,0
2022,10,ocon,9,39,9,0
2022,10,alonso,10,28,10,0
2022,10,gasly,11,16,11,0
2022,10,kevin_magnussen,12,16,12,0
2022,10,vettel,13,15,13,0
2022,10,ricciardo,14,15,14,0
2022,10,tsunoda,15,11,15,0
2022,10,zhou,16,5,16,0
2022,10,mick_schumacher,17,4,17,0
2022,10,albon,18,3,18,0
2022,10,stroll,19,3,19,0
2022,10,latifi,20,0,20,0
2022,10,hulkenberg,21,0,21,0
2022,11,max_verstappen,1,208,1,6
2022,11,leclerc,2,170,2,3
2022,11,perez,3,151,3,1
2022,11,sainz,4,133,4,1
2022,11,russell,5,128,5,0
2022,11,hamilton,6,109,6,0
2022,11,norris,7,64,7,0
2022,11,ocon,8,52,8,0
2022,11,bottas,9,46,9,0
2022,11,alonso,10,29,10,0
2022,11,kevin_magnussen,11,22,11,0
2022,11,ricciardo,12,17,12,0
2022,11,gasly,13,16,13,0
2022,11,vettel,14,15,14,0
2022,11,mick_schumacher,15,12,15,0
2022,11,tsunoda,16,11,16,0
2022,11,zhou,17,5,17,0
2022,11,albon,18,3,18,0
2022,11,stroll,19,3,19,0
2022,11,latifi,20,0,20,0
2022,11,hulkenberg,21,0,21,0
2022,12,max_verstappen,1,233,1,7
2022,12,leclerc,2,170,2,3
2022,12,perez,3,163,3,1
2022,12,sainz,4,144,4,1
2022,12,russell,5,143,5,0
2022,12,hamilton,6,127,6,0
2022,12,norris,7,70,7,0
2022,12,ocon,8,56,8,0
2022,12,bottas,9,46,9,0
2022,12,alonso,10,37,10,0
2022,12,kevin_magnussen,11,22,11,0
2022,12,ricciardo,12,19,12,0
2022,12,gasly,13,16,13,0
2022,12,vettel,14,15,14,0
2022,12,mick_schumacher,15,12,15,0
2022,12,tsunoda,16,11,16,0
2022,12,zhou,17,5,17,0
2022,12,stroll,18,4,18,0
2022,12,albon,19,3,19,0
2022,12,latifi,20,0,20,0
2022,12,hulkenberg,21,0,21,0
2022,13,max_verstappen,1,258,1,8
2022,13,leclerc,2,178,2,3
2022,13,perez,3,173,3,1
2022,13,russell,4,158,4,0
2022,13,sainz,5,156,5,1
2022,13,hamilton,6,146,6,0
2022,13,norris,7,76,7,0
2022,13,ocon,8,58,8,0
2022,13,bottas,9,46,9,0
2022,13,alonso,10,41,10,0
2022,13,kevin_magnussen,11,22,11,0
2022,13,ricciardo,12,19,12,0
2022,13,gasly,13,16,13,0
2022,13,vettel,14,16,14,0
2022,13,mick_schumacher,15,12,15,0
2022,13,tsunoda,16,11,16,0
2022,13,zhou,17,5,17,0
2022,13,stroll,18,4,18,0
2022,13,albon,19,3,19,0
2022,13,latifi,20,0,20,0
2022,13,hulkenberg,21,0,21,0
2022,14,max_verstappen,1,284,1,9
2022,14,perez,2,191,2,1
2022,14,leclerc,3,186,3,3
2022,14,sainz,4,171,4,1
2022,14,russell,5,170,5,0
2022,14,hamilton,6,146,6,0
2022,14,norris,7,76,7,0
2022,14,ocon,8,64,8,0
2022,14,alonso,9,51,9,0
2022,14,bottas,10,46,10,0
2022,14,kevin_magnussen,11,22,11,0
2022,14,vettel,12,20,12,0
2022,14,ricciardo,13,19,13,0
2022,14,gasly,14,18,14,0
2022,14,mick_schumacher,15,12,15,0
2022,14,tsunoda,16,11,16,0
2022,14,zhou,17,5,17,0
2022,14,albon,18,4,18,0
2022,14,stroll,19,4,19,0
2022,14,latifi,20,0,20,0
2022,14,hulkenberg,21,0,21,0
2022,15,max_verstappen,1,310,1,10
2022,15,leclerc,2,201,2,3
2022,15,perez,3,201,3,1
2022,15,russell,4,188,4,0
2022,15,sainz,5,175,5,1
2022,15,hamilton,6,158,6,0
2022,15,norris,7,82,7,0
2022,15,ocon,8,66,8,0
2022,15,alonso,9,59,9,0
2022,15,bottas,10,46,10,0
2022,15,kevin_magnussen,11,22,11,0
2022,15,vettel,12,20,12,0
2022,15,ricciardo,13,19,13,0
2022,15,gasly,14,18,14,0
2022,15,mick_schumacher,15,12,15,0
2022,15,tsunoda,16,11,16,0
2022,15,zhou,17,5,17,0
2022,15,stroll,18,5,18,0
2022,15,albon,19,4,19,0
2022,15,latifi,20,0,20,0
2022,15,hulkenberg,21,0,21,0
2022,16,max_verstappen,1,335,1,11
2022,16,leclerc,2,219,2,3
2022,16,perez,3,210,3,1
2022,16,russell,4,203,4,0
2022,16,sainz,5,187,5,1
2022,16,hamilton,6,168,6,0
2022,16,norris,7,88,7,0
2022,16,ocon,8,66,8,0
2022,16,alonso,9,59,9,0
2022,16,bottas,10,46,10,0
2022,16,gasly,11,22,11,0
2022,16,kevin_magnussen,12,22,12,0
2022,16,vettel,13,20,13,0
2022,16,ricciardo,14,19,14,0
2022,16,mick_schumacher,15,12,15,0
2022,16,tsunoda,16,11,16,0
2022,16,zhou,17,6,17,0
2022,16,stroll,18,5,18,0
2022,16,albon,19,4,19,0
2022,16,de_vries,20,2,20,0
2022,16,latifi,21,0,21,0
2022,16,hulkenberg,22,0,22,0
2022,17,max_verstappen,1,341,1,11
2022,17,leclerc,2,237,2,3
2022,17,perez,3,235,3,2
2022,17,russell,4,203,4,0
2022,17,sainz,5,202,5,1
2022,17,hamilton,6,170,6,0
2022,17,norris,7,100,7,0
2022,17,ocon,8,66,8,0
2022,17,alonso,9,59,9,0
2022,17,bottas,10,46,10,0
2022,17,ricciardo,11,29,11,0
2022,17,vettel,12,24,12,0
2022,17,gasly,13,23,13,0
2022,17,kevin_magnussen,14,22,14,0
2022,17,stroll,15,13,15,0
2022,17,mick_schumacher,16,12,16,0
2022,17,tsunoda,17,11,17,0
2022,17,zhou,18,6,18,0
2022,17,albon,19,4,19,0
2022,17,de_vries,20,2,20,0
2022,17,latifi,21,0,21,0
2022,17,hulkenberg,22,0,22,0
2022,18,max_verstappen,1,366,1,12
2022,18,perez,2,253,2,2
2022,18,leclerc,3,252,3,3
2022,18,russell,4,207,4,0
2022,18,sainz,5,202,5,1
2022,18,hamilton,6,180,6,0
2022,18,norris,7,101,7,0
2022,18,ocon,8,78,8,0
2022,18,alonso,9,65,9,0
2022,18,bottas,10,46,10,0
2022,18,vettel,11,32,11,0
2022,18,ricciardo,12,29,12,0
2022,18,gasly,13,23,13,0
2022,18,kevin_magnussen,14,22,14,0
2022,18,stroll,15,13,15,0
2022,18,mick_schumacher,16,12,16,0
2022,18,tsunoda,17,11,17,0
2022,18,zhou,18,6,18,0
2022,18,albon,19,4,19,0
2022,18,latifi,20,2,20,0
2022,18,de_vries,21,2,21,0
2022,18,hulkenberg,22,0,22,0
2022,19,max_verstappen,1,391,1,13
2022,19,leclerc,2,267,2,3
2022,19,perez,3,265,3,2
2022,19,russell,4,218,4,0
2022,19,sainz,5,202,5,1
2022,19,hamilton,6,198,6,0
2022,19,norris,7,109,7,0
2022,19,ocon,8,78,8,0
2022,19,alonso,9,71,9,0
2022,19,bottas,10,46,10,0
2022,19,vettel,11,36,11,0
2022,19,ricciardo,12,29,12,0
2022,19,kevin_magnussen,13,24,13,0
2022,19,gasly,14,23,14,0
2022,19,stroll,15,13,15,0
2022,19,mick_schumacher,16,12,16,0
2022,19,tsunoda,17,12,17,0
2022,19,zhou,18,6,18,0
2022,19,albon,19,4,19,0
2022,19,latifi,20,2,20,0
2022,19,de_vries,21,2,21,0
2022,19,hulkenberg,22,0,22,0
2022,20,max_verstappen,1,416,1,14
2022,20,perez,2,280,2,2
2022,20,leclerc,3,275,3,3
2022,20,russell,4,231,4,0
2022,20,hamilton,5,216,5,0
2022,20,sainz,6,212,6,1
2022,20,norris,7,111,7,0
2022,20,ocon,8,82,8,0
2022,20,alonso,9,71,9,0
2022,20,bottas,10,47,10,0
2022,20,vettel,11,36,11,0
2022,20,ricciardo,12,35,12,0
2022,20,kevin_magnussen,13,24,13,0
2022,20,gasly,14,23,14,0
2022,20,stroll,15,13,15,0
2022,20,mick_schumacher,16,12,16,0
2022,20,tsunoda,17,12,17,0
2022,20,zhou,18,6,18,0
2022,20,albon,19,4,19,0
2022,20,latifi,20,2,20,0
2022,20,de_vries,21,2,21,0
2022,20,hulkenberg,22,0,22,0
2022,21,max_verstappen,1,429,1,14
2022,21,leclerc,2,290,2,3
2022,21,perez,3,290,3,2
2022,21,russell,4,265,4,1
2022,21,hamilton,5,240,5,0
2022,21,sainz,6,234,6,1
2022,21,norris,7,113,7,0
2022,21,ocon,8,86,8,0
2022,21,alonso,9,81,9,0
2022,21,bottas,10,49,10,0
2022,21,vettel,11,36,11,0
2022,21,ricciardo,12,35,12,0
2022,21,kevin_magnussen,13,25,13,0
2022,21,gasly,14,23,14,0
2022,21,stroll,15,14,15,0
2022,21,mick_schumacher,16,12,16,0
2022,21,tsunoda,17,12,17,0
2022,21,zhou,18,6,18,0
2022,21,albon,19,4,19,0
2022,21,latifi,20,2,20,0
2022,21,de_vries,21,2,21,0
2022,21,hulkenberg,22,0,22,0
2022,22,max_verstappen,1,454,1,15
2022,22,leclerc,2,308,2,3
2022,22,perez,3,305,3,2
2022,22,russell,4,275,4,1
2022,22,sainz,5,246,5,1
2022,22,hamilton,6,240,6,0
2022,22,norris,7,122,7,0
2022,22,ocon,8,92,8,0
2022,22,alonso,9,81,9,0
2022,22,bottas,10,49,10,0
2022,22,ricciardo,11,37,11,0
2022,22,vettel,12,37,12,0
2022,22,kevin_magnussen,13,25,13,0
2022,22,gasly,14,23,14,0
2022,22,stroll,15,18,15,0
2022,22,mick_schumacher,16,12,16,0
2022,22,tsunoda,17,12,17,0
2022,22,zhou,18,6,18,0
2022,22,albon,19,4,19,0
2022,22,latifi,20,2,20,0
2022,22,de_vries,21,2,21,0
2022,22,hulkenberg,22,0,22,0
